,Unnamed: 0,ticker,commodity,date,open,high,low,close,volume
65,2660.0,CL=F,Crude Oil,2011-04-06,107.98999786376952,109.1500015258789,107.72000122070312,108.83000183105467,255598
66,2661.0,CL=F,Crude Oil,2011-04-07,108.66999816894533,110.44000244140624,108.2300033569336,110.3000030517578,334906
67,2662.0,CL=F,Crude Oil,2011-04-08,110.31999969482422,113.18000030517578,110.11000061035156,112.79000091552734,319475
68,2663.0,CL=F,Crude Oil,2011-04-11,113.27999877929688,113.45999908447266,108.87999725341795,109.91999816894533,364348
69,2664.0,CL=F,Crude Oil,2011-04-12,108.97000122070312,110.23999786376952,105.47000122070312,106.25,555625
70,2665.0,CL=F,Crude Oil,2011-04-13,106.0199966430664,107.43000030517578,105.30999755859376,107.11000061035156,456863
71,2666.0,CL=F,Crude Oil,2011-04-14,107.31999969482422,108.5500030517578,105.7699966430664,108.11000061035156,352072
72,2667.0,CL=F,Crude Oil,2011-04-15,108.4499969482422,110.0999984741211,107.20999908447266,109.66000366210938,224394
73,2668.0,CL=F,Crude Oil,2011-04-18,109.43000030517578,109.44000244140624,106.54000091552734,107.12000274658205,138178
74,2669.0,CL=F,Crude Oil,2011-04-19,107.5199966430664,108.4499969482422,105.5,108.1500015258789,324778
75,2670.0,CL=F,Crude Oil,2011-04-20,108.4499969482422,111.66000366210938,107.95999908447266,111.4499969482422,291546
76,2671.0,CL=F,Crude Oil,2011-04-21,111.37000274658205,112.4800033569336,111.0,112.29000091552734,240462
77,2672.0,CL=F,Crude Oil,2011-04-25,112.33999633789062,113.4800033569336,111.08000183105467,112.27999877929688,209683
78,2673.0,CL=F,Crude Oil,2011-04-26,112.1500015258789,112.63999938964844,111.12000274658205,112.20999908447266,234441
79,2674.0,CL=F,Crude Oil,2011-04-27,111.88999938964844,113.4000015258789,110.70999908447266,112.76000213623048,338697
80,2675.0,CL=F,Crude Oil,2011-04-28,113.12999725341795,113.97000122070312,111.69000244140624,112.86000061035156,301604
81,2676.0,CL=F,Crude Oil,2011-04-29,112.81999969482422,114.18000030517578,112.25,113.93000030517578,201831
82,2677.0,CL=F,Crude Oil,2011-05-02,113.88999938964844,114.83000183105467,110.81999969482422,113.5199966430664,310994
83,2678.0,CL=F,Crude Oil,2011-05-03,112.9800033569336,113.22000122070312,110.3000030517578,111.0500030517578,300333
84,2679.0,CL=F,Crude Oil,2011-05-04,110.68000030517578,111.22000122070312,108.4800033569336,109.23999786376952,333018
85,2680.0,CL=F,Crude Oil,2011-05-05,108.77999877929688,109.37999725341795,98.25,99.8000030517578,670082
86,2681.0,CL=F,Crude Oil,2011-05-06,99.76000213623048,102.37999725341795,94.62999725341795,97.18000030517578,606528
87,2682.0,CL=F,Crude Oil,2011-05-09,98.11000061035156,103.4000015258789,97.41999816894533,102.5500030517578,469290
88,2683.0,CL=F,Crude Oil,2011-05-10,102.44000244140624,103.9499969482422,100.12000274658205,103.87999725341795,439607
89,2684.0,CL=F,Crude Oil,2011-05-11,103.69000244140624,104.5999984741211,97.5,98.20999908447266,524761
90,2685.0,CL=F,Crude Oil,2011-05-12,98.58999633789062,100.48999786376952,95.25,98.97000122070312,522503
91,2686.0,CL=F,Crude Oil,2011-05-13,98.80999755859376,100.6999969482422,97.08999633789062,99.6500015258789,367717
92,2687.0,CL=F,Crude Oil,2011-05-16,99.36000061035156,99.6500015258789,96.88999938964844,97.37000274658205,335318
93,2688.0,CL=F,Crude Oil,2011-05-17,96.9800033569336,97.80999755859376,95.0199966430664,96.91000366210938,399128
94,2689.0,CL=F,Crude Oil,2011-05-18,97.56999969482422,100.98999786376952,97.45999908447266,100.0999984741211,285299
95,2690.0,CL=F,Crude Oil,2011-05-19,99.76000213623048,100.79000091552734,98.16000366210938,98.44000244140624,142668
96,2691.0,CL=F,Crude Oil,2011-05-20,98.5999984741211,99.9000015258789,95.98999786376952,99.48999786376952,394911
97,2692.0,CL=F,Crude Oil,2011-05-23,99.68000030517578,100.04000091552734,96.37000274658205,97.6999969482422,296828
98,2693.0,CL=F,Crude Oil,2011-05-24,97.54000091552734,100.08999633789062,96.61000061035156,99.58999633789062,339530
99,2694.0,CL=F,Crude Oil,2011-05-25,99.2699966430664,101.62999725341795,98.1999969482422,101.31999969482422,354880
100,2695.0,CL=F,Crude Oil,2011-05-26,101.23999786376952,101.9000015258789,99.61000061035156,100.2300033569336,332135
101,2696.0,CL=F,Crude Oil,2011-05-27,100.16000366210938,101.23999786376952,100.04000091552734,100.58999633789062,212254
102,2697.0,CL=F,Crude Oil,2011-05-31,100.69000244140624,103.38999938964844,99.5999984741211,102.6999969482422,319037
103,2698.0,CL=F,Crude Oil,2011-06-01,102.68000030517578,103.30999755859376,99.86000061035156,100.29000091552734,376476
104,2699.0,CL=F,Crude Oil,2011-06-02,99.79000091552734,100.9000015258789,98.45999908447266,100.4000015258789,389637
105,2700.0,CL=F,Crude Oil,2011-06-03,100.87000274658205,100.87000274658205,98.12000274658205,100.22000122070312,351309
106,2701.0,CL=F,Crude Oil,2011-06-06,100.41999816894533,100.68000030517578,98.5500030517578,99.01000213623048,289670
107,2702.0,CL=F,Crude Oil,2011-06-07,98.81999969482422,99.6999969482422,97.73999786376952,99.08999633789062,415373
108,2703.0,CL=F,Crude Oil,2011-06-08,99.58000183105467,101.88999938964844,98.0199966430664,100.73999786376952,484275
109,2704.0,CL=F,Crude Oil,2011-06-09,100.83000183105467,102.44000244140624,100.73999786376952,101.93000030517578,345542
110,2705.0,CL=F,Crude Oil,2011-06-10,101.83999633789062,102.1500015258789,98.5999984741211,99.29000091552734,379238
111,2706.0,CL=F,Crude Oil,2011-06-13,98.7699966430664,99.31999969482422,96.12999725341795,97.3000030517578,381993
112,2707.0,CL=F,Crude Oil,2011-06-14,97.08999633789062,99.44000244140624,96.51000213623048,99.37000274658205,347721
113,2708.0,CL=F,Crude Oil,2011-06-15,99.68000030517578,99.9499969482422,94.01000213623048,94.80999755859376,508717
114,2709.0,CL=F,Crude Oil,2011-06-16,95.29000091552734,95.75,94.29000091552734,94.9499969482422,336011
115,2710.0,CL=F,Crude Oil,2011-06-17,95.0999984741211,95.4000015258789,91.83999633789062,93.01000213623048,245013
116,2711.0,CL=F,Crude Oil,2011-06-20,92.8000030517578,93.48999786376952,91.13999938964844,93.26000213623048,136837
117,2712.0,CL=F,Crude Oil,2011-06-21,93.48999786376952,94.73999786376952,92.5,93.4000015258789,323911
118,2713.0,CL=F,Crude Oil,2011-06-22,93.76000213623048,95.6999969482422,93.23999786376952,95.41000366210938,296275
119,2714.0,CL=F,Crude Oil,2011-06-23,94.4000015258789,94.47000122070312,89.69000244140625,91.0199966430664,484057
120,2715.0,CL=F,Crude Oil,2011-06-24,92.29000091552734,92.33999633789062,89.81999969482422,91.16000366210938,337767
121,2716.0,CL=F,Crude Oil,2011-06-27,91.16000366210938,91.3000030517578,89.61000061035156,90.61000061035156,278681
122,2717.0,CL=F,Crude Oil,2011-06-28,90.70999908447266,92.95999908447266,90.44000244140624,92.88999938964844,279024
123,2718.0,CL=F,Crude Oil,2011-06-29,93.37000274658205,95.83999633789062,92.66000366210938,94.7699966430664,348790
124,2719.0,CL=F,Crude Oil,2011-06-30,95.08000183105467,95.81999969482422,93.87999725341795,95.41999816894533,276580
125,2720.0,CL=F,Crude Oil,2011-07-01,95.12000274658205,95.38999938964844,93.4499969482422,94.94000244140624,263626
126,2721.0,CL=F,Crude Oil,2011-07-05,94.9800033569336,97.4800033569336,94.33999633789062,96.88999938964844,275650
127,2722.0,CL=F,Crude Oil,2011-07-06,97.0,97.79000091552734,95.9000015258789,96.6500015258789,288321
128,2723.0,CL=F,Crude Oil,2011-07-07,97.04000091552734,99.41999816894533,96.98999786376952,98.66999816894533,339270
129,2724.0,CL=F,Crude Oil,2011-07-08,98.79000091552734,99.18000030517578,95.5999984741211,96.1999969482422,347999
130,2725.0,CL=F,Crude Oil,2011-07-11,96.0999984741211,96.75,94.13999938964844,95.1500015258789,311449
131,2726.0,CL=F,Crude Oil,2011-07-12,95.08999633789062,97.5,93.5500030517578,97.43000030517578,343493
132,2727.0,CL=F,Crude Oil,2011-07-13,96.72000122070312,99.20999908447266,96.52999877929688,98.0500030517578,355098
133,2728.0,CL=F,Crude Oil,2011-07-14,97.58999633789062,98.87999725341795,94.52999877929688,95.69000244140624,403419
134,2729.0,CL=F,Crude Oil,2011-07-15,96.02999877929688,97.73999786376952,95.20999908447266,97.23999786376952,266461
135,2730.0,CL=F,Crude Oil,2011-07-18,97.37000274658205,97.69000244140624,94.69000244140624,95.93000030517578,203973
136,2731.0,CL=F,Crude Oil,2011-07-19,96.16000366210938,98.6500015258789,95.93000030517578,97.5,138045
137,2732.0,CL=F,Crude Oil,2011-07-20,98.11000061035156,99.0199966430664,96.63999938964844,98.13999938964844,295669
138,2733.0,CL=F,Crude Oil,2011-07-21,98.36000061035156,100.16000366210938,97.1999969482422,99.12999725341795,293973
139,2734.0,CL=F,Crude Oil,2011-07-22,99.1999969482422,100.19000244140624,98.43000030517578,99.87000274658205,223266
140,2735.0,CL=F,Crude Oil,2011-07-25,99.76000213623048,99.87000274658205,98.5199966430664,99.1999969482422,205209
141,2736.0,CL=F,Crude Oil,2011-07-26,99.1500015258789,100.62000274658205,97.76000213623048,99.58999633789062,332692
142,2737.0,CL=F,Crude Oil,2011-07-27,99.18000030517578,99.5,97.13999938964844,97.4000015258789,304524
143,2738.0,CL=F,Crude Oil,2011-07-28,97.2699966430664,98.01000213623048,96.51000213623048,97.44000244140624,236246
144,2739.0,CL=F,Crude Oil,2011-07-29,97.16000366210938,97.38999938964844,94.9499969482422,95.6999969482422,284385
145,2740.0,CL=F,Crude Oil,2011-08-01,96.1999969482422,98.5999984741211,93.41999816894533,94.88999938964844,398857
146,2741.0,CL=F,Crude Oil,2011-08-02,95.0199966430664,95.68000030517578,93.08000183105467,93.79000091552734,328175
147,2742.0,CL=F,Crude Oil,2011-08-03,93.1500015258789,93.75,91.22000122070312,91.93000030517578,350221
148,2743.0,CL=F,Crude Oil,2011-08-04,91.94000244140624,92.58999633789062,86.04000091552734,86.62999725341797,535941
149,2744.0,CL=F,Crude Oil,2011-08-05,86.5,88.31999969482422,82.87000274658203,86.87999725341797,512488
150,2745.0,CL=F,Crude Oil,2011-08-08,85.70999908447266,85.7300033569336,80.16999816894531,81.30999755859375,521066
151,2746.0,CL=F,Crude Oil,2011-08-09,81.0999984741211,83.05000305175781,75.70999908447266,79.30000305175781,605796
152,2747.0,CL=F,Crude Oil,2011-08-10,81.9000015258789,83.13999938964844,79.52999877929688,82.88999938964844,520144
153,2748.0,CL=F,Crude Oil,2011-08-11,81.94999694824219,85.97000122070312,81.02999877929688,85.72000122070312,502092
154,2749.0,CL=F,Crude Oil,2011-08-12,85.55000305175781,87.37000274658203,84.0199966430664,85.37999725341797,350091
155,2750.0,CL=F,Crude Oil,2011-08-15,85.58999633789062,88.05000305175781,84.4000015258789,87.87999725341797,292796
156,2751.0,CL=F,Crude Oil,2011-08-16,87.68000030517578,87.93000030517578,85.62000274658203,86.6500015258789,375339
157,2752.0,CL=F,Crude Oil,2011-08-17,87.0999984741211,89.0,86.6500015258789,87.58000183105469,344487
158,2753.0,CL=F,Crude Oil,2011-08-18,87.41000366210938,87.52999877929688,81.1500015258789,82.37999725341797,331275
159,2754.0,CL=F,Crude Oil,2011-08-19,81.30000305175781,83.55000305175781,79.16999816894531,82.26000213623047,148811
160,2755.0,CL=F,Crude Oil,2011-08-22,82.41999816894531,84.66999816894531,81.12999725341797,84.12000274658203,374045
161,2756.0,CL=F,Crude Oil,2011-08-23,84.44999694824219,86.38999938964844,83.4000015258789,85.44000244140625,353947
162,2757.0,CL=F,Crude Oil,2011-08-24,85.66999816894531,86.58999633789062,84.55000305175781,85.16000366210938,294928
163,2758.0,CL=F,Crude Oil,2011-08-25,85.16999816894531,86.55999755859375,83.01000213623047,85.30000305175781,357816
164,2759.0,CL=F,Crude Oil,2011-08-26,85.08999633789062,85.63999938964844,82.94999694824219,85.37000274658203,283261
165,2760.0,CL=F,Crude Oil,2011-08-29,85.33000183105469,87.62000274658203,85.11000061035156,87.2699966430664,208605
166,2761.0,CL=F,Crude Oil,2011-08-30,87.51000213623047,89.20999908447266,86.45999908447266,88.9000015258789,315383
167,2762.0,CL=F,Crude Oil,2011-08-31,88.79000091552734,89.54000091552734,87.66999816894531,88.80999755859375,317696
168,2763.0,CL=F,Crude Oil,2011-09-01,88.7300033569336,89.9000015258789,88.20999908447266,88.93000030517578,282342
169,2764.0,CL=F,Crude Oil,2011-09-02,88.77999877929688,88.98999786376953,85.41999816894531,86.44999694824219,307284
170,2765.0,CL=F,Crude Oil,2011-09-06,86.45999908447266,86.5999984741211,83.19999694824219,86.0199966430664,316166
171,2766.0,CL=F,Crude Oil,2011-09-07,86.5,90.4800033569336,86.1500015258789,89.33999633789062,313728
172,2767.0,CL=F,Crude Oil,2011-09-08,90.11000061035156,90.2300033569336,88.58999633789062,89.05000305175781,336725
173,2768.0,CL=F,Crude Oil,2011-09-09,88.7699966430664,89.5,85.63999938964844,87.23999786376953,349238
174,2769.0,CL=F,Crude Oil,2011-09-12,86.69999694824219,88.94999694824219,85.0,88.19000244140625,355070
175,2770.0,CL=F,Crude Oil,2011-09-13,88.94999694824219,90.5199966430664,87.80999755859375,90.20999908447266,364262
176,2771.0,CL=F,Crude Oil,2011-09-14,89.87999725341797,90.25,88.20999908447266,88.91000366210938,330978
177,2772.0,CL=F,Crude Oil,2011-09-15,88.5999984741211,90.1500015258789,88.01000213623047,89.4000015258789,296285
178,2773.0,CL=F,Crude Oil,2011-09-16,89.11000061035156,89.77999877929688,87.0,87.95999908447266,210962
179,2774.0,CL=F,Crude Oil,2011-09-19,87.75,87.75,84.79000091552734,85.69999694824219,132221
180,2775.0,CL=F,Crude Oil,2011-09-20,85.83999633789062,87.45999908447266,85.11000061035156,86.88999938964844,264593
181,2776.0,CL=F,Crude Oil,2011-09-21,86.51000213623047,87.98999786376953,84.91999816894531,85.91999816894531,298905
182,2777.0,CL=F,Crude Oil,2011-09-22,84.80999755859375,85.0,79.66000366210938,80.51000213623047,459998
183,2778.0,CL=F,Crude Oil,2011-09-23,80.4000015258789,81.80999755859375,77.55000305175781,79.8499984741211,427569
184,2779.0,CL=F,Crude Oil,2011-09-26,79.63999938964844,81.36000061035156,77.11000061035156,80.23999786376953,325671
185,2780.0,CL=F,Crude Oil,2011-09-27,81.4800033569336,84.7699966430664,80.91999816894531,84.44999694824219,313568
186,2781.0,CL=F,Crude Oil,2011-09-28,83.76000213623047,84.62000274658203,80.54000091552734,81.20999908447266,282850
187,2782.0,CL=F,Crude Oil,2011-09-29,80.66999816894531,83.9800033569336,79.63999938964844,82.13999938964844,351345
188,2783.0,CL=F,Crude Oil,2011-09-30,83.06999969482422,83.2300033569336,78.5999984741211,79.19999694824219,367957
189,2784.0,CL=F,Crude Oil,2011-10-03,78.91999816894531,79.63999938964844,76.6500015258789,77.61000061035156,392782
190,2785.0,CL=F,Crude Oil,2011-10-04,76.4000015258789,77.98999786376953,74.94999694824219,75.66999816894531,428113
191,2786.0,CL=F,Crude Oil,2011-10-05,78.25,79.81999969482422,76.94000244140625,79.68000030517578,336067
192,2787.0,CL=F,Crude Oil,2011-10-06,79.70999908447266,82.9000015258789,79.08000183105469,82.58999633789062,386089
193,2788.0,CL=F,Crude Oil,2011-10-07,82.56999969482422,84.0,81.36000061035156,82.9800033569336,377540
194,2789.0,CL=F,Crude Oil,2011-10-10,82.75,86.08999633789062,82.75,85.41000366210938,264825
195,2790.0,CL=F,Crude Oil,2011-10-11,85.69999694824219,86.63999938964844,83.97000122070312,85.80999755859375,362324
196,2791.0,CL=F,Crude Oil,2011-10-12,85.19999694824219,86.58999633789062,84.5199966430664,85.56999969482422,294230
197,2792.0,CL=F,Crude Oil,2011-10-13,84.93000030517578,85.38999938964844,83.16999816894531,84.2300033569336,360268
198,2793.0,CL=F,Crude Oil,2011-10-14,84.47000122070312,87.4000015258789,83.7699966430664,86.80000305175781,274846
199,2794.0,CL=F,Crude Oil,2011-10-17,87.4800033569336,88.18000030517578,85.87999725341797,86.37999725341797,227298
200,2795.0,CL=F,Crude Oil,2011-10-18,86.19999694824219,89.02999877929688,85.55000305175781,88.33999633789062,203765
201,2796.0,CL=F,Crude Oil,2011-10-19,88.26000213623047,89.51000213623047,85.87000274658203,86.11000061035156,112020
202,2797.0,CL=F,Crude Oil,2011-10-20,86.0999984741211,86.94000244140625,84.0999984741211,85.30000305175781,389241
203,2798.0,CL=F,Crude Oil,2011-10-21,86.5,88.88999938964844,85.94999694824219,87.4000015258789,296555
204,2799.0,CL=F,Crude Oil,2011-10-24,87.05000305175781,91.87999725341795,87.0,91.2699966430664,484139
205,2800.0,CL=F,Crude Oil,2011-10-25,91.69000244140624,94.6500015258789,91.0999984741211,93.16999816894533,489373
206,2801.0,CL=F,Crude Oil,2011-10-26,92.58999633789062,93.91999816894533,90.0,90.1999969482422,411445
207,2802.0,CL=F,Crude Oil,2011-10-27,90.9800033569336,94.25,90.73999786376952,93.95999908447266,327446
208,2803.0,CL=F,Crude Oil,2011-10-28,93.93000030517578,93.93000030517578,92.01000213623048,93.31999969482422,276760
209,2804.0,CL=F,Crude Oil,2011-10-31,93.52999877929688,93.8000030517578,91.36000061035156,93.19000244140624,228561
210,2805.0,CL=F,Crude Oil,2011-11-01,92.58000183105467,92.87999725341795,89.16999816894531,92.19000244140624,351343
211,2806.0,CL=F,Crude Oil,2011-11-02,91.5999984741211,93.79000091552734,90.97000122070312,92.51000213623048,265626
212,2807.0,CL=F,Crude Oil,2011-11-03,92.98999786376952,94.61000061035156,90.87000274658205,94.06999969482422,299987
213,2808.0,CL=F,Crude Oil,2011-11-04,94.23999786376952,94.93000030517578,92.87000274658205,94.26000213623048,295457
214,2809.0,CL=F,Crude Oil,2011-11-07,94.26000213623048,96.11000061035156,93.2300033569336,95.5199966430664,321186
215,2810.0,CL=F,Crude Oil,2011-11-08,95.87000274658205,97.08000183105467,95.2300033569336,96.8000030517578,313566
216,2811.0,CL=F,Crude Oil,2011-11-09,96.80999755859376,97.83999633789062,94.54000091552734,95.73999786376952,445712
217,2812.0,CL=F,Crude Oil,2011-11-10,95.75,98.3499984741211,95.1999969482422,97.77999877929688,347730
218,2813.0,CL=F,Crude Oil,2011-11-11,97.51000213623048,99.1999969482422,97.3499984741211,98.98999786376952,282786
219,2814.0,CL=F,Crude Oil,2011-11-14,99.3000030517578,99.69000244140624,97.19000244140624,98.13999938964844,351523
220,2815.0,CL=F,Crude Oil,2011-11-15,98.04000091552734,99.83999633789062,97.51000213623048,99.37000274658205,353319
221,2816.0,CL=F,Crude Oil,2011-11-16,99.31999969482422,102.88999938964844,98.38999938964844,102.58999633789062,379612
222,2817.0,CL=F,Crude Oil,2011-11-17,101.76000213623048,103.37000274658205,98.27999877929688,98.81999969482422,194039
223,2818.0,CL=F,Crude Oil,2011-11-18,98.61000061035156,100.1500015258789,96.63999938964844,97.41000366210938,341638
224,2819.0,CL=F,Crude Oil,2011-11-21,97.54000091552734,97.86000061035156,95.23999786376952,96.91999816894533,279104
225,2820.0,CL=F,Crude Oil,2011-11-22,97.1999969482422,98.6999969482422,96.5500030517578,98.01000213623048,319245
226,2821.0,CL=F,Crude Oil,2011-11-23,97.79000091552734,97.87000274658205,95.3499984741211,96.16999816894533,283449
227,2822.0,CL=F,Crude Oil,2011-11-25,95.79000091552734,97.5500030517578,94.98999786376952,96.7699966430664,185841
228,2823.0,CL=F,Crude Oil,2011-11-28,97.5,100.73999786376952,97.12999725341795,98.20999908447266,311735
229,2824.0,CL=F,Crude Oil,2011-11-29,97.75,100.1500015258789,97.2300033569336,99.79000091552734,320858
230,2825.0,CL=F,Crude Oil,2011-11-30,99.4800033569336,101.75,98.91999816894533,100.36000061035156,302863
231,2826.0,CL=F,Crude Oil,2011-12-01,100.51000213623048,101.16999816894533,98.87000274658205,100.1999969482422,275858
