ticker,commodity,year,date,open,high,low,close,volume
CL=F,Crude Oil,2015,02-01-2015,53.75999832,55.11000061,52.02999878,52.68999863,268708
CL=F,Crude Oil,2015,05-01-2015,52.61000061,52.72999954,49.68000031,50.04000092,375782
CL=F,Crude Oil,2015,06-01-2015,50,50.36999893,47.54999924,47.93000031,451642
CL=F,Crude Oil,2015,07-01-2015,48,49.31000137,46.83000183,48.65000153,460083
CL=F,Crude Oil,2015,08-01-2015,48.77999878,49.65000153,47.72999954,48.79000092,362081
CL=F,Crude Oil,2015,09-01-2015,48.91999817,49.61000061,47.15999985,48.36000061,421007
CL=F,Crude Oil,2015,12-01-2015,48.18999863,48.18999863,45.61999893,46.06999969,394946
CL=F,Crude Oil,2015,13-01-2015,45.68999863,46.79000092,44.20000076,45.88999939,476541
CL=F,Crude Oil,2015,14-01-2015,46.15999985,48.90999985,45.00999832,48.47999954,510252
CL=F,Crude Oil,2015,15-01-2015,48.59999847,51.27000046,46.06999969,46.25,478340
CL=F,Crude Oil,2015,16-01-2015,46.34999847,48.86999893,45.95000076,48.68999863,175626
CL=F,Crude Oil,2015,20-01-2015,48.68999863,48.77000046,45.88999939,46.38999939,438892
CL=F,Crude Oil,2015,21-01-2015,46.68999863,48.20000076,46.54999924,47.77999878,340252
CL=F,Crude Oil,2015,22-01-2015,47.34999847,49.09000015,45.86999893,46.31000137,426829
CL=F,Crude Oil,2015,23-01-2015,46.63000107,47.75999832,45.20999908,45.59000015,374289
CL=F,Crude Oil,2015,26-01-2015,45.20000076,46.40999985,44.34999847,45.15000153,310638
CL=F,Crude Oil,2015,27-01-2015,45.13000107,46.54999924,44.81000137,46.22999954,313141
CL=F,Crude Oil,2015,28-01-2015,45.83000183,45.83000183,44.08000183,44.45000076,365440
CL=F,Crude Oil,2015,29-01-2015,44.43000031,44.95999908,43.58000183,44.52999878,300732
CL=F,Crude Oil,2015,30-01-2015,44.63000107,48.34999847,44.31000137,48.24000168,454142
CL=F,Crude Oil,2015,02-02-2015,47.59000015,50.56000137,46.66999817,49.56999969,511409
CL=F,Crude Oil,2015,03-02-2015,49.79000092,54.24000168,49.68999863,53.04999924,644919
CL=F,Crude Oil,2015,04-02-2015,51.66999817,52.56000137,47.95000076,48.45000076,577515
CL=F,Crude Oil,2015,05-02-2015,48.66999817,52.09999847,47.36000061,50.47999954,596851
CL=F,Crude Oil,2015,06-02-2015,50.86000061,53.15999985,50.72000122,51.68999863,584976
CL=F,Crude Oil,2015,09-02-2015,52.00999832,53.99000168,51.65000153,52.86000061,536364
CL=F,Crude Oil,2015,10-02-2015,52.43000031,52.65000153,49.86000061,50.02000046,501701
CL=F,Crude Oil,2015,11-02-2015,50.97999954,51.13999939,48.04999924,48.84000015,519272
CL=F,Crude Oil,2015,12-02-2015,49.41999817,51.59999847,49.13999939,51.20999908,563662
CL=F,Crude Oil,2015,13-02-2015,51.34999847,53.43000031,51.02999878,52.77999878,437072
CL=F,Crude Oil,2015,17-02-2015,52.75,54.15000153,50.81000137,53.52999878,518799
CL=F,Crude Oil,2015,18-02-2015,53.24000168,53.40999985,50.31999969,52.13999939,257476
CL=F,Crude Oil,2015,19-02-2015,50.54999924,52.13999939,49.15000153,51.15999985,125210
CL=F,Crude Oil,2015,20-02-2015,51.24000168,51.84999847,49.90999985,50.34000015,366125
CL=F,Crude Oil,2015,23-02-2015,50.75,50.99000168,48.66999817,49.45000076,475383
CL=F,Crude Oil,2015,24-02-2015,49.41999817,50.33000183,48.68000031,49.27999878,293101
CL=F,Crude Oil,2015,25-02-2015,49.15999985,51.27999878,48.43000031,50.99000168,429524
CL=F,Crude Oil,2015,26-02-2015,51,51.22000122,47.79999924,48.16999817,459584
CL=F,Crude Oil,2015,27-02-2015,48.97000122,49.93999863,48.45999908,49.75999832,399494
CL=F,Crude Oil,2015,02-03-2015,49.45000076,51.04000092,48.70999908,49.59000015,427177
CL=F,Crude Oil,2015,03-03-2015,49.79999924,50.83000183,49.45000076,50.52000046,370597
CL=F,Crude Oil,2015,04-03-2015,50.61000061,51.99000168,49.59999847,51.52999878,463989
CL=F,Crude Oil,2015,05-03-2015,51.61999893,52.40000153,50.61000061,50.75999832,370953
CL=F,Crude Oil,2015,06-03-2015,50.88999939,51.22000122,48.88000107,49.61000061,406840
CL=F,Crude Oil,2015,09-03-2015,49.59999847,50.79000092,49.25,50,409877
CL=F,Crude Oil,2015,10-03-2015,50.08000183,50.36000061,48.20000076,48.29000092,395761
CL=F,Crude Oil,2015,11-03-2015,48.77000046,49.04999924,47.33000183,48.16999817,404590
CL=F,Crude Oil,2015,12-03-2015,48.43999863,48.75999832,46.86000061,47.04999924,358381
CL=F,Crude Oil,2015,13-03-2015,46.93000031,47.27999878,44.75,44.84000015,395722
CL=F,Crude Oil,2015,16-03-2015,44.81000137,45,42.84999847,43.88000107,367600
CL=F,Crude Oil,2015,17-03-2015,43.84000015,44.20000076,42.40999985,43.45999908,346310
CL=F,Crude Oil,2015,18-03-2015,42.50999832,45.34000015,42.02999878,44.65999985,220638
CL=F,Crude Oil,2015,19-03-2015,44.59999847,44.70999908,42.75,43.95999908,106907
CL=F,Crude Oil,2015,20-03-2015,43.99000168,46.52999878,43.31000137,45.72000122,379180
CL=F,Crude Oil,2015,23-03-2015,46.40999985,47.61000061,45.33000183,47.45000076,292417
CL=F,Crude Oil,2015,24-03-2015,47.45999908,48.56000137,46.66999817,47.50999832,309553
CL=F,Crude Oil,2015,25-03-2015,47.72000122,49.45999908,47,49.20999908,398795
CL=F,Crude Oil,2015,26-03-2015,49.02000046,52.47999954,48.72999954,51.43000031,515277
CL=F,Crude Oil,2015,27-03-2015,51.00999832,51.38000107,48.20999908,48.86999893,384092
CL=F,Crude Oil,2015,30-03-2015,48.56999969,49.15999985,47.61000061,48.68000031,355866
CL=F,Crude Oil,2015,31-03-2015,48.72999954,48.72999954,47.27999878,47.59999847,365748
CL=F,Crude Oil,2015,01-04-2015,47.54999924,50.45000076,47.04999924,50.09000015,451104
CL=F,Crude Oil,2015,02-04-2015,49.59000015,50.27000046,48.11000061,49.13999939,453394
CL=F,Crude Oil,2015,06-04-2015,49.47000122,52.24000168,49.47000122,52.13999939,325282
CL=F,Crude Oil,2015,07-04-2015,51.95000076,54.13000107,51.16999817,53.97999954,548870
CL=F,Crude Oil,2015,08-04-2015,53.18000031,53.22999954,50.36999893,50.41999817,552627
CL=F,Crude Oil,2015,09-04-2015,51,52.06999969,50.50999832,50.79000092,449531
CL=F,Crude Oil,2015,10-04-2015,50.72999954,51.93000031,50.08000183,51.63999939,395135
CL=F,Crude Oil,2015,13-04-2015,51.81000137,53.09999847,51.47000122,51.90999985,375534
CL=F,Crude Oil,2015,14-04-2015,52.04999924,53.79000092,51.83000183,53.29000092,431026
CL=F,Crude Oil,2015,15-04-2015,53.54999924,56.68999863,53.38999939,56.38999939,508904
CL=F,Crude Oil,2015,16-04-2015,55.91999817,57.41999817,55.06999969,56.70999908,413134
CL=F,Crude Oil,2015,17-04-2015,56.56000137,56.88000107,55.31000137,55.74000168,230623
CL=F,Crude Oil,2015,20-04-2015,56.15999985,57.16999817,54.84999847,56.38000107,112382
CL=F,Crude Oil,2015,21-04-2015,56.40999985,56.90999985,55.00999832,55.25999832,354244
CL=F,Crude Oil,2015,22-04-2015,56.34000015,57.18999863,55.72999954,56.15999985,329631
CL=F,Crude Oil,2015,23-04-2015,56.27999878,58.40999985,55.75999832,57.74000168,415569
CL=F,Crude Oil,2015,24-04-2015,57.52999878,57.95000076,56.5,57.15000153,328322
CL=F,Crude Oil,2015,27-04-2015,57.29999924,57.88999939,56.52000046,56.99000168,250558
CL=F,Crude Oil,2015,28-04-2015,56.65000153,57.83000183,56.06999969,57.06000137,281864
CL=F,Crude Oil,2015,29-04-2015,56.93000031,59.33000183,56.54000092,58.58000183,411097
CL=F,Crude Oil,2015,30-04-2015,58.54999924,59.84999847,58.38000107,59.63000107,340322
CL=F,Crude Oil,2015,01-05-2015,59.79000092,59.90000153,58.31999969,59.15000153,244753
CL=F,Crude Oil,2015,04-05-2015,59.29999924,59.72999954,58.45000076,58.93000031,215046
CL=F,Crude Oil,2015,05-05-2015,58.95000076,61.09999847,58.63000107,60.40000153,389743
CL=F,Crude Oil,2015,06-05-2015,60.72000122,62.58000183,60.54000092,60.93000031,423583
CL=F,Crude Oil,2015,07-05-2015,60.68999863,61.31000137,58.49000168,58.93999863,437022
CL=F,Crude Oil,2015,08-05-2015,59.02000046,59.90000153,58.13999939,59.38999939,434575
CL=F,Crude Oil,2015,11-05-2015,59.43000031,59.84999847,58.75,59.25,332694
CL=F,Crude Oil,2015,12-05-2015,59.27000046,61.36000061,59.11999893,60.75,397345
CL=F,Crude Oil,2015,13-05-2015,61.22999954,61.84999847,60.02000046,60.5,426835
CL=F,Crude Oil,2015,14-05-2015,60.09999847,60.84000015,59.36000061,59.88000107,361432
CL=F,Crude Oil,2015,15-05-2015,59.66999817,59.97000122,58.41999817,59.68999863,222089
CL=F,Crude Oil,2015,18-05-2015,59.84999847,60.88000107,59.06000137,59.43000031,144389
CL=F,Crude Oil,2015,19-05-2015,59.54000092,59.63000107,57.09000015,57.25999832,336779
CL=F,Crude Oil,2015,20-05-2015,58.31999969,59.04000092,58.09999847,58.97999954,287129
CL=F,Crude Oil,2015,21-05-2015,58.81000137,60.93999863,58.68999863,60.72000122,329765
CL=F,Crude Oil,2015,22-05-2015,60.65999985,60.79999924,59.34999847,59.72000122,230307
CL=F,Crude Oil,2015,26-05-2015,60.04999924,60.25,57.70999908,58.02999878,330128
CL=F,Crude Oil,2015,27-05-2015,58.31999969,58.95000076,57.36000061,57.50999832,314917
CL=F,Crude Oil,2015,28-05-2015,57.63000107,58.06999969,56.50999832,57.68000031,340682
CL=F,Crude Oil,2015,29-05-2015,57.97000122,60.70000076,57.72000122,60.29999924,452222
CL=F,Crude Oil,2015,01-06-2015,60.29000092,60.63999939,59.33000183,60.20000076,292189
CL=F,Crude Oil,2015,02-06-2015,60.18000031,61.58000183,60.09000015,61.25999832,344508
CL=F,Crude Oil,2015,03-06-2015,61.02000046,61.43000031,59.34000015,59.63999939,371298
CL=F,Crude Oil,2015,04-06-2015,59.56999969,59.93999863,57.83000183,58,363345
CL=F,Crude Oil,2015,05-06-2015,57.99000168,59.22999954,56.83000183,59.13000107,461016
CL=F,Crude Oil,2015,08-06-2015,58.95999908,59.13000107,57.86000061,58.13999939,339845
CL=F,Crude Oil,2015,09-06-2015,58.31000137,60.68000031,58.22999954,60.13999939,405486
CL=F,Crude Oil,2015,10-06-2015,60.58000183,61.81999969,60.45000076,61.43000031,459765
CL=F,Crude Oil,2015,11-06-2015,61.13999939,61.52999878,60.20999908,60.77000046,352421
CL=F,Crude Oil,2015,12-06-2015,60.54999924,60.63000107,59.72999954,59.95999908,246898
CL=F,Crude Oil,2015,15-06-2015,59.90000153,59.97999954,58.72999954,59.52000046,275187
CL=F,Crude Oil,2015,16-06-2015,59.59999847,60.36999893,59.41999817,59.97000122,233935
CL=F,Crude Oil,2015,17-06-2015,60.02999878,61.38000107,58.84999847,59.91999817,396155
CL=F,Crude Oil,2015,18-06-2015,59.77999878,60.88999939,59.25,60.45000076,181875
CL=F,Crude Oil,2015,19-06-2015,60.5,60.56000137,58.88000107,59.61000061,116656
CL=F,Crude Oil,2015,22-06-2015,59.43999863,60.29999924,58.93000031,59.68000031,255306
CL=F,Crude Oil,2015,23-06-2015,60.20999908,61.49000168,59.54999924,61.00999832,336224
CL=F,Crude Oil,2015,24-06-2015,61.13999939,61.56999969,59.79999924,60.27000046,312985
CL=F,Crude Oil,2015,25-06-2015,60.22000122,60.45999908,59.43000031,59.70000076,222341
CL=F,Crude Oil,2015,26-06-2015,59.65999985,59.95999908,58.75999832,59.63000107,231957
CL=F,Crude Oil,2015,29-06-2015,58.84000015,59.27000046,58.04000092,58.33000183,286035
CL=F,Crude Oil,2015,30-06-2015,58.27000046,59.68999863,57.93999863,59.47000122,282475
CL=F,Crude Oil,2015,01-07-2015,58.97999954,58.97999954,56.68000031,56.95999908,373405
CL=F,Crude Oil,2015,02-07-2015,56.86999893,57.95000076,56.5,56.93000031,297050
CL=F,Crude Oil,2015,06-07-2015,54.90000153,55.34000015,52.40999985,52.52999878,540608
CL=F,Crude Oil,2015,07-07-2015,52.75,53.43000031,50.58000183,52.33000183,527267
CL=F,Crude Oil,2015,08-07-2015,52.90999985,52.95999908,50.90999985,51.65000153,434752
CL=F,Crude Oil,2015,09-07-2015,51.83000183,53.54000092,51.47999954,52.77999878,382334
CL=F,Crude Oil,2015,10-07-2015,52.47999954,53.88999939,51.95999908,52.74000168,349075
CL=F,Crude Oil,2015,13-07-2015,52.15000153,53.16999817,51.25999832,52.20000076,359477
CL=F,Crude Oil,2015,14-07-2015,52,53.43000031,50.88000107,53.04000092,422756
CL=F,Crude Oil,2015,15-07-2015,53.40000153,53.5,51.20999908,51.40999985,334563
CL=F,Crude Oil,2015,16-07-2015,51.61999893,52.16999817,50.84000015,50.90999985,319167
CL=F,Crude Oil,2015,17-07-2015,50.90999985,51.22999954,50.13999939,50.88999939,203485
CL=F,Crude Oil,2015,20-07-2015,50.75999832,51.25999832,49.84999847,50.15000153,102597
CL=F,Crude Oil,2015,21-07-2015,49.95000076,51.02000046,49.77000046,50.36000061,254321
CL=F,Crude Oil,2015,22-07-2015,50.70999908,50.70999908,49.04000092,49.18999863,347986
CL=F,Crude Oil,2015,23-07-2015,49.22999954,49.63000107,48.20999908,48.45000076,316060
CL=F,Crude Oil,2015,24-07-2015,48.79000092,49.02999878,47.72000122,48.13999939,278233
CL=F,Crude Oil,2015,27-07-2015,48,48.20000076,46.90999985,47.38999939,273614
CL=F,Crude Oil,2015,28-07-2015,47.02000046,48.43999863,46.68000031,47.97999954,338107
CL=F,Crude Oil,2015,29-07-2015,47.81000137,49.52000046,47.38999939,48.79000092,366893
CL=F,Crude Oil,2015,30-07-2015,48.83000183,49.36000061,48.34000015,48.52000046,247662
CL=F,Crude Oil,2015,31-07-2015,48.47000122,48.61999893,46.70000076,47.11999893,334474
CL=F,Crude Oil,2015,03-08-2015,46.86000061,46.93999863,45.08000183,45.16999817,371085
CL=F,Crude Oil,2015,04-08-2015,45.34999847,46.22999954,45.29000092,45.74000168,285786
CL=F,Crude Oil,2015,05-08-2015,45.95999908,46.70000076,44.83000183,45.15000153,367326
CL=F,Crude Oil,2015,06-08-2015,45.15999985,45.27000046,44.20000076,44.65999985,360977
CL=F,Crude Oil,2015,07-08-2015,44.81999969,45.15999985,43.70000076,43.86999893,400070
CL=F,Crude Oil,2015,10-08-2015,43.58000183,45.00999832,43.34999847,44.95999908,491433
CL=F,Crude Oil,2015,11-08-2015,44.81000137,45.34000015,42.68999863,43.08000183,538005
CL=F,Crude Oil,2015,12-08-2015,43.27000046,43.86999893,42.79999924,43.29999924,492271
CL=F,Crude Oil,2015,13-08-2015,43.34000015,43.72000122,41.90999985,42.22999954,420146
CL=F,Crude Oil,2015,14-08-2015,42.22999954,42.95999908,41.34999847,42.5,317211
CL=F,Crude Oil,2015,17-08-2015,42.18000031,42.68999863,41.63999939,41.86999893,314275
CL=F,Crude Oil,2015,18-08-2015,41.88000107,42.90000153,41.43000031,42.61999893,200185
CL=F,Crude Oil,2015,19-08-2015,42.40999985,42.68000031,40.40000153,40.79999924,107578
CL=F,Crude Oil,2015,20-08-2015,40.58000183,41.47999954,40.20999908,41.13999939,380433
CL=F,Crude Oil,2015,21-08-2015,41.02999878,41.40000153,39.86000061,40.45000076,377181
CL=F,Crude Oil,2015,24-08-2015,40.29999924,40.47000122,37.75,38.24000168,468366
CL=F,Crude Oil,2015,25-08-2015,38.18000031,39.88999939,38.15999985,39.31000137,375650
CL=F,Crude Oil,2015,26-08-2015,39.68999863,39.86000061,38.52000046,38.59999847,368722
CL=F,Crude Oil,2015,27-08-2015,38.95999908,42.86000061,38.95000076,42.56000137,533682
CL=F,Crude Oil,2015,28-08-2015,42.68000031,45.90000153,41.77999878,45.22000122,666328
CL=F,Crude Oil,2015,31-08-2015,45,49.33000183,43.59999847,49.20000076,757503
CL=F,Crude Oil,2015,01-09-2015,48.09999847,48.86999893,44.15000153,45.40999985,713418
CL=F,Crude Oil,2015,02-09-2015,44.25999832,46.77000046,43.20999908,46.25,689301
CL=F,Crude Oil,2015,03-09-2015,46.11000061,48.41999817,45.65000153,46.75,539450
CL=F,Crude Oil,2015,04-09-2015,46.68000031,47.22999954,45.61000061,46.04999924,385631
CL=F,Crude Oil,2015,08-09-2015,45.81999969,46.40999985,44.13999939,45.93999863,508815
CL=F,Crude Oil,2015,09-09-2015,45.79000092,46.25999832,44.04999924,44.15000153,422735
CL=F,Crude Oil,2015,10-09-2015,44.15999985,46.04000092,43.36000061,45.91999817,498992
CL=F,Crude Oil,2015,11-09-2015,45.70999908,45.88000107,44.15999985,44.63000107,395838
CL=F,Crude Oil,2015,14-09-2015,44.77999878,44.97000122,43.59000015,44,326269
CL=F,Crude Oil,2015,15-09-2015,44.11000061,45.25,43.91999817,44.59000015,335953
CL=F,Crude Oil,2015,16-09-2015,45.15999985,47.34999847,44.81999969,47.15000153,421981
CL=F,Crude Oil,2015,17-09-2015,47.13000107,47.70999908,46.33000183,46.90000153,366390
CL=F,Crude Oil,2015,18-09-2015,46.88999939,47.02999878,44.24000168,44.68000031,211301
CL=F,Crude Oil,2015,21-09-2015,44.97000122,46.74000168,44.68999863,46.68000031,104528
CL=F,Crude Oil,2015,22-09-2015,46.45000076,46.47999954,45.13999939,45.83000183,345875
CL=F,Crude Oil,2015,23-09-2015,46.54000092,47.15000153,44.40999985,44.47999954,411957
CL=F,Crude Oil,2015,24-09-2015,44.61999893,45.18000031,43.70999908,44.90999985,371976
CL=F,Crude Oil,2015,25-09-2015,45.04999924,46.38000107,44.86000061,45.70000076,338622
CL=F,Crude Oil,2015,28-09-2015,45.38000107,45.5,44.29999924,44.43000031,273906
CL=F,Crude Oil,2015,29-09-2015,44.5,45.70000076,44.29999924,45.22999954,265176
CL=F,Crude Oil,2015,30-09-2015,44.91999817,45.84999847,44.68000031,45.09000015,355853
CL=F,Crude Oil,2015,01-10-2015,45.38000107,47.09999847,44.63000107,44.74000168,478979
CL=F,Crude Oil,2015,02-10-2015,45.06999969,45.81000137,43.97000122,45.54000092,420740
CL=F,Crude Oil,2015,05-10-2015,45.65000153,46.93999863,45.20999908,46.25999832,323061
CL=F,Crude Oil,2015,06-10-2015,46.20000076,49.08000183,45.72999954,48.52999878,453101
CL=F,Crude Oil,2015,07-10-2015,49,49.70999908,47.70000076,47.81000137,547488
CL=F,Crude Oil,2015,08-10-2015,48.11000061,50.06999969,47.75999832,49.43000031,509760
CL=F,Crude Oil,2015,09-10-2015,49.68999863,50.91999817,49.16999817,49.63000107,508680
CL=F,Crude Oil,2015,12-10-2015,49.50999832,50.13000107,47.04000092,47.09999847,408663
CL=F,Crude Oil,2015,13-10-2015,47.45999908,48.43000031,46.43999863,46.65999985,465388
CL=F,Crude Oil,2015,14-10-2015,46.68999863,46.95999908,45.93999863,46.63999939,348241
CL=F,Crude Oil,2015,15-10-2015,46.27999878,47.02000046,45.22999954,46.38000107,370940
CL=F,Crude Oil,2015,16-10-2015,46.86999893,47.5,46.15999985,47.25999832,198127
CL=F,Crude Oil,2015,19-10-2015,47.27000046,47.49000168,45.84999847,45.88999939,125840
CL=F,Crude Oil,2015,20-10-2015,46.25,46.52000046,45.22999954,45.54999924,361314
CL=F,Crude Oil,2015,21-10-2015,45.88000107,46.08000183,44.86000061,45.20000076,384288
CL=F,Crude Oil,2015,22-10-2015,45.27000046,46.09999847,44.90000153,45.38000107,322742
CL=F,Crude Oil,2015,23-10-2015,45.43999863,45.75,44.20000076,44.59999847,406577
CL=F,Crude Oil,2015,26-10-2015,44.74000168,44.93999863,43.63999939,43.97999954,302084
CL=F,Crude Oil,2015,27-10-2015,43.77999878,43.90999985,42.58000183,43.20000076,370825
CL=F,Crude Oil,2015,28-10-2015,43.43999863,46.22000122,43.06000137,45.93999863,521518
CL=F,Crude Oil,2015,29-10-2015,46.06000137,46.79000092,45.15999985,46.06000137,436513
CL=F,Crude Oil,2015,30-10-2015,45.74000168,47.02999878,45.47999954,46.59000015,363307
CL=F,Crude Oil,2015,02-11-2015,46.43000031,46.72999954,45.56000137,46.13999939,305518
CL=F,Crude Oil,2015,03-11-2015,46.11000061,48.36000061,45.95999908,47.90000153,434574
CL=F,Crude Oil,2015,04-11-2015,47.74000168,48.27999878,46.16999817,46.31999969,459307
CL=F,Crude Oil,2015,05-11-2015,46.56999969,46.65000153,45.11999893,45.20000076,437646
CL=F,Crude Oil,2015,06-11-2015,45.40999985,45.63999939,44.11000061,44.29000092,448133
