,ticker,commodity,date,open,high,low,close,volume
4191,CL=F,Crude Oil,2017-05-10,46.18000030517578,47.77999877929688,46.0099983215332,47.33000183105469,819796
4192,CL=F,Crude Oil,2017-05-11,47.38999938964844,48.220001220703125,47.34000015258789,47.83000183105469,661783
4193,CL=F,Crude Oil,2017-05-12,47.810001373291016,48.06999969482422,47.34999847412109,47.84000015258789,537490
4194,CL=F,Crude Oil,2017-05-15,47.84999847412109,49.65999984741211,47.75,48.84999847412109,687153
4195,CL=F,Crude Oil,2017-05-16,48.81999969482422,49.380001068115234,48.16999816894531,48.65999984741211,589212
4196,CL=F,Crude Oil,2017-05-17,48.22999954223633,49.5,48.02999877929688,49.06999969482422,650107
4197,CL=F,Crude Oil,2017-05-18,48.93000030517578,49.59999847412109,48.04999923706055,49.34999847412109,242754
4198,CL=F,Crude Oil,2017-05-19,49.27999877929688,50.52999877929688,49.27999877929688,50.33000183105469,146452
4199,CL=F,Crude Oil,2017-05-22,50.59999847412109,51.060001373291016,50.43999862670898,50.72999954223633,564310
4200,CL=F,Crude Oil,2017-05-23,51.040000915527344,51.790000915527344,50.56999969482422,51.470001220703125,584139
4201,CL=F,Crude Oil,2017-05-24,51.43999862670898,51.880001068115234,51.02999877929688,51.36000061035156,736341
4202,CL=F,Crude Oil,2017-05-25,51.25,52.0,48.45000076293945,48.900001525878906,1147389
4203,CL=F,Crude Oil,2017-05-26,48.75,49.93999862670898,48.18000030517578,49.79999923706055,763920
4204,CL=F,Crude Oil,2017-05-30,49.93000030517578,50.27999877929688,49.02999877929688,49.65999984741211,663486
4205,CL=F,Crude Oil,2017-05-31,49.650001525878906,49.709999084472656,47.72999954223633,48.31999969482422,779144
4206,CL=F,Crude Oil,2017-06-01,48.630001068115234,49.16999816894531,47.900001525878906,48.36000061035156,774478
4207,CL=F,Crude Oil,2017-06-02,48.040000915527344,48.18999862670898,46.7400016784668,47.65999984741211,802662
4208,CL=F,Crude Oil,2017-06-05,47.709999084472656,48.41999816894531,46.86000061035156,47.400001525878906,710199
4209,CL=F,Crude Oil,2017-06-06,47.400001525878906,48.400001525878906,46.93999862670898,48.18999862670898,825056
4210,CL=F,Crude Oil,2017-06-07,47.97999954223633,48.22999954223633,45.650001525878906,45.720001220703125,1182327
4211,CL=F,Crude Oil,2017-06-08,45.84999847412109,46.18000030517578,45.20000076293945,45.63999938964844,927695
4212,CL=F,Crude Oil,2017-06-09,45.709999084472656,46.18000030517578,45.27000045776367,45.83000183105469,735933
4213,CL=F,Crude Oil,2017-06-12,45.79999923706055,46.709999084472656,45.65999984741211,46.08000183105469,666765
4214,CL=F,Crude Oil,2017-06-13,46.0099983215332,46.56999969482422,45.560001373291016,46.459999084472656,783320
4215,CL=F,Crude Oil,2017-06-14,45.93999862670898,46.4900016784668,44.540000915527344,44.72999954223633,924408
4216,CL=F,Crude Oil,2017-06-15,44.68999862670898,44.810001373291016,44.220001220703125,44.459999084472656,500938
4217,CL=F,Crude Oil,2017-06-16,44.25,44.93999862670898,44.2400016784668,44.7400016784668,191824
4218,CL=F,Crude Oil,2017-06-19,44.68000030517578,45.060001373291016,44.04999923706055,44.20000076293945,123943
4219,CL=F,Crude Oil,2017-06-20,44.11000061035156,44.400001525878906,42.75,43.22999954223633,894104
4220,CL=F,Crude Oil,2017-06-21,43.380001068115234,44.20000076293945,42.04999923706055,42.52999877929688,1071747
4221,CL=F,Crude Oil,2017-06-22,42.54999923706055,43.31999969482422,42.2599983215332,42.7400016784668,668830
4222,CL=F,Crude Oil,2017-06-23,42.79999923706055,43.20000076293945,42.52999877929688,43.0099983215332,690906
4223,CL=F,Crude Oil,2017-06-26,43.15999984741211,43.650001525878906,42.630001068115234,43.380001068115234,661354
4224,CL=F,Crude Oil,2017-06-27,43.4900016784668,44.43999862670898,43.31999969482422,44.2400016784668,759115
4225,CL=F,Crude Oil,2017-06-28,43.70000076293945,44.900001525878906,43.66999816894531,44.7400016784668,753375
4226,CL=F,Crude Oil,2017-06-29,44.88999938964844,45.45000076293945,44.650001525878906,44.93000030517578,768946
4227,CL=F,Crude Oil,2017-06-30,44.88999938964844,46.34999847412109,44.880001068115234,46.040000915527344,677408
4228,CL=F,Crude Oil,2017-07-03,46.27999877929688,47.09999847412109,45.91999816894531,47.06999969482422,517621
4229,CL=F,Crude Oil,2017-07-05,47.040000915527344,47.31999969482422,44.5099983215332,45.130001068115234,1173581
4230,CL=F,Crude Oil,2017-07-06,45.650001525878906,46.52999877929688,45.18000030517578,45.52000045776367,969676
4231,CL=F,Crude Oil,2017-07-07,45.34999847412109,45.41999816894531,43.77999877929688,44.22999954223633,975914
4232,CL=F,Crude Oil,2017-07-10,44.34999847412109,44.84000015258789,43.650001525878906,44.400001525878906,848570
4233,CL=F,Crude Oil,2017-07-11,44.58000183105469,45.810001373291016,43.83000183105469,45.040000915527344,1010691
4234,CL=F,Crude Oil,2017-07-12,45.7400016784668,46.47999954223633,45.11000061035156,45.4900016784668,963505
4235,CL=F,Crude Oil,2017-07-13,45.43999862670898,46.27999877929688,44.9900016784668,46.08000183105469,748971
4236,CL=F,Crude Oil,2017-07-14,46.08000183105469,46.7400016784668,45.79999923706055,46.540000915527344,742895
4237,CL=F,Crude Oil,2017-07-17,46.68000030517578,46.880001068115234,45.88999938964844,46.02000045776367,560633
4238,CL=F,Crude Oil,2017-07-18,45.9900016784668,46.91999816894531,45.810001373291016,46.400001525878906,208420
4239,CL=F,Crude Oil,2017-07-19,46.25,47.2599983215332,46.13999938964844,47.119998931884766,140677
4240,CL=F,Crude Oil,2017-07-20,47.09000015258789,47.54999923706055,46.65999984741211,46.790000915527344,720621
4241,CL=F,Crude Oil,2017-07-21,46.90999984741211,47.209999084472656,45.540000915527344,45.77000045776367,769438
4242,CL=F,Crude Oil,2017-07-24,45.619998931884766,46.52999877929688,45.400001525878906,46.34000015258789,707910
4243,CL=F,Crude Oil,2017-07-25,46.459999084472656,48.65999984741211,46.380001068115234,47.88999938964844,885700
4244,CL=F,Crude Oil,2017-07-26,48.5099983215332,48.869998931884766,47.86000061035156,48.75,887864
4245,CL=F,Crude Oil,2017-07-27,48.70000076293945,49.2400016784668,48.25,49.040000915527344,880757
4246,CL=F,Crude Oil,2017-07-28,49.16999816894531,49.810001373291016,48.86000061035156,49.709999084472656,771225
4247,CL=F,Crude Oil,2017-07-31,49.84999847412109,50.40999984741211,49.18000030517578,50.16999816894531,781539
4248,CL=F,Crude Oil,2017-08-01,50.209999084472656,50.43000030517578,48.369998931884766,49.15999984741211,1008583
4249,CL=F,Crude Oil,2017-08-02,48.79999923706055,49.650001525878906,48.54999923706055,49.59000015258789,847722
4250,CL=F,Crude Oil,2017-08-03,49.59000015258789,49.959999084472656,48.77999877929688,49.02999877929688,837763
4251,CL=F,Crude Oil,2017-08-04,48.95000076293945,49.63999938964844,48.5,49.58000183105469,745664
4252,CL=F,Crude Oil,2017-08-07,49.59000015258789,49.72999954223633,48.540000915527344,49.38999938964844,831374
4253,CL=F,Crude Oil,2017-08-08,49.310001373291016,49.790000915527344,48.86000061035156,49.16999816894531,924240
4254,CL=F,Crude Oil,2017-08-09,49.0,49.720001220703125,48.900001525878906,49.560001373291016,858250
4255,CL=F,Crude Oil,2017-08-10,49.68000030517578,50.220001220703125,48.34999847412109,48.59000015258789,1135440
4256,CL=F,Crude Oil,2017-08-11,48.52000045776367,48.97999954223633,47.97999954223633,48.81999969482422,804237
4257,CL=F,Crude Oil,2017-08-14,48.790000915527344,49.15999984741211,47.43000030517578,47.59000015258789,763241
4258,CL=F,Crude Oil,2017-08-15,47.4900016784668,47.900001525878906,47.02000045776367,47.54999923706055,770358
4259,CL=F,Crude Oil,2017-08-16,47.720001220703125,47.9900016784668,46.66999816894531,46.77999877929688,815544
4260,CL=F,Crude Oil,2017-08-17,46.79999923706055,47.18999862670898,46.459999084472656,47.09000015258789,608314
4261,CL=F,Crude Oil,2017-08-18,46.93000030517578,48.7400016784668,46.77999877929688,48.5099983215332,253069
4262,CL=F,Crude Oil,2017-08-21,48.720001220703125,48.75,47.02999877929688,47.369998931884766,129192
4263,CL=F,Crude Oil,2017-08-22,47.45000076293945,48.02999877929688,47.20000076293945,47.63999938964844,864387
4264,CL=F,Crude Oil,2017-08-23,47.63999938964844,48.5,47.52999877929688,48.40999984741211,701693
4265,CL=F,Crude Oil,2017-08-24,48.36000061035156,48.43000030517578,47.060001373291016,47.43000030517578,831358
4266,CL=F,Crude Oil,2017-08-25,47.619998931884766,47.90999984741211,47.38999938964844,47.869998931884766,646518
4267,CL=F,Crude Oil,2017-08-28,47.88999938964844,48.20000076293945,46.150001525878906,46.56999969482422,921285
4268,CL=F,Crude Oil,2017-08-29,46.86000061035156,46.959999084472656,45.7599983215332,46.43999862670898,895643
4269,CL=F,Crude Oil,2017-08-30,46.310001373291016,46.720001220703125,45.84000015258789,45.959999084472656,895643
4270,CL=F,Crude Oil,2017-08-31,45.95000076293945,47.470001220703125,45.58000183105469,47.22999954223633,882983
4271,CL=F,Crude Oil,2017-09-01,47.08000183105469,47.34999847412109,46.560001373291016,47.290000915527344,915708
4272,CL=F,Crude Oil,2017-09-05,47.27999877929688,48.97999954223633,47.150001525878906,48.65999984741211,742808
4273,CL=F,Crude Oil,2017-09-06,48.59000015258789,49.41999816894531,48.52000045776367,49.15999984741211,788963
4274,CL=F,Crude Oil,2017-09-07,49.13999938964844,49.33000183105469,48.630001068115234,49.09000015258789,702514
4275,CL=F,Crude Oil,2017-09-08,49.09000015258789,49.2599983215332,47.27000045776367,47.47999954223633,843760
4276,CL=F,Crude Oil,2017-09-11,47.58000183105469,48.27000045776367,47.0,48.06999969482422,774468
4277,CL=F,Crude Oil,2017-09-12,48.119998931884766,48.43999862670898,47.72999954223633,48.22999954223633,676040
4278,CL=F,Crude Oil,2017-09-13,48.34000015258789,49.400001525878906,48.119998931884766,49.29999923706055,706925
4279,CL=F,Crude Oil,2017-09-14,49.310001373291016,50.5,49.150001525878906,49.88999938964844,709035
4280,CL=F,Crude Oil,2017-09-15,49.720001220703125,50.130001068115234,49.40999984741211,49.88999938964844,433597
4281,CL=F,Crude Oil,2017-09-18,49.84999847412109,50.33000183105469,49.18999862670898,49.90999984741211,189605
4282,CL=F,Crude Oil,2017-09-19,49.90999984741211,50.41999816894531,49.33000183105469,49.47999954223633,143379
4283,CL=F,Crude Oil,2017-09-20,49.84000015258789,50.650001525878906,49.75,50.40999984741211,754413
4284,CL=F,Crude Oil,2017-09-21,50.720001220703125,50.810001373291016,50.06999969482422,50.54999923706055,580569
4285,CL=F,Crude Oil,2017-09-22,50.72999954223633,50.77999877929688,50.290000915527344,50.65999984741211,473795
4286,CL=F,Crude Oil,2017-09-25,50.68000030517578,52.27999877929688,50.38999938964844,52.220001220703125,701244
4287,CL=F,Crude Oil,2017-09-26,52.119998931884766,52.43000030517578,51.43000030517578,51.880001068115234,709515
4288,CL=F,Crude Oil,2017-09-27,52.09000015258789,52.34000015258789,51.630001068115234,52.13999938964844,637035
4289,CL=F,Crude Oil,2017-09-28,52.04999923706055,52.86000061035156,51.220001220703125,51.560001373291016,801816
4290,CL=F,Crude Oil,2017-09-29,51.58000183105469,51.77000045776367,51.25,51.66999816894531,551982
4291,CL=F,Crude Oil,2017-10-02,51.63999938964844,51.709999084472656,50.06999969482422,50.58000183105469,600933
4292,CL=F,Crude Oil,2017-10-03,50.59000015258789,50.72999954223633,50.13999938964844,50.41999816894531,462735
4293,CL=F,Crude Oil,2017-10-04,50.15999984741211,50.66999816894531,49.7599983215332,49.97999954223633,598836
4294,CL=F,Crude Oil,2017-10-05,49.880001068115234,51.220001220703125,49.84999847412109,50.790000915527344,654385
4295,CL=F,Crude Oil,2017-10-06,50.75,50.81999969482422,49.09999847412109,49.290000915527344,743114
4296,CL=F,Crude Oil,2017-10-09,49.25,49.790000915527344,49.130001068115234,49.58000183105469,505079
4297,CL=F,Crude Oil,2017-10-10,49.54999923706055,51.060001373291016,49.540000915527344,50.91999816894531,664839
4298,CL=F,Crude Oil,2017-10-11,50.93999862670898,51.41999816894531,50.61000061035156,51.29999923706055,651948
4299,CL=F,Crude Oil,2017-10-12,51.0,51.130001068115234,50.150001525878906,50.59999847412109,729273
4300,CL=F,Crude Oil,2017-10-13,50.72999954223633,51.720001220703125,50.70000076293945,51.45000076293945,667497
4301,CL=F,Crude Oil,2017-10-16,51.43000030517578,52.369998931884766,51.34999847412109,51.869998931884766,520725
4302,CL=F,Crude Oil,2017-10-17,51.93000030517578,52.25,51.209999084472656,51.880001068115234,471612
4303,CL=F,Crude Oil,2017-10-18,51.93999862670898,52.33000183105469,51.68999862670898,52.040000915527344,152620
4304,CL=F,Crude Oil,2017-10-19,52.04999923706055,52.16999816894531,51.06999969482422,51.290000915527344,127413
4305,CL=F,Crude Oil,2017-10-20,51.41999816894531,51.72999954223633,50.70000076293945,51.470001220703125,674142
4306,CL=F,Crude Oil,2017-10-23,52.06999969482422,52.29999923706055,51.68000030517578,51.900001525878906,583563
4307,CL=F,Crude Oil,2017-10-24,51.88999938964844,52.619998931884766,51.54999923706055,52.470001220703125,709553
4308,CL=F,Crude Oil,2017-10-25,52.560001373291016,52.56999969482422,51.88999938964844,52.18000030517578,681739
4309,CL=F,Crude Oil,2017-10-26,52.18999862670898,52.86000061035156,51.90999984741211,52.63999938964844,594647
4310,CL=F,Crude Oil,2017-10-27,52.79999923706055,54.20000076293945,52.25,53.900001525878906,730915
4311,CL=F,Crude Oil,2017-10-30,54.15999984741211,54.459999084472656,53.75,54.150001525878906,565043
4312,CL=F,Crude Oil,2017-10-31,54.08000183105469,54.84999847412109,53.93000030517578,54.380001068115234,497295
4313,CL=F,Crude Oil,2017-11-01,54.650001525878906,55.220001220703125,53.88999938964844,54.29999923706055,671038
4314,CL=F,Crude Oil,2017-11-02,54.27999877929688,54.84000015258789,53.9900016784668,54.540000915527344,482846
4315,CL=F,Crude Oil,2017-11-03,54.72999954223633,55.7599983215332,54.400001525878906,55.63999938964844,614159
4316,CL=F,Crude Oil,2017-11-06,55.970001220703125,57.61000061035156,55.65999984741211,57.34999847412109,861713
4317,CL=F,Crude Oil,2017-11-07,57.27000045776367,57.68999862670898,56.83000183105469,57.20000076293945,750187
4318,CL=F,Crude Oil,2017-11-08,56.959999084472656,57.91999816894531,56.40999984741211,56.810001373291016,919147
4319,CL=F,Crude Oil,2017-11-09,56.84999847412109,57.52999877929688,56.68999862670898,57.16999816894531,666949
4320,CL=F,Crude Oil,2017-11-10,57.02000045776367,57.34999847412109,56.54999923706055,56.7400016784668,541296
4321,CL=F,Crude Oil,2017-11-13,56.900001525878906,57.150001525878906,56.29999923706055,56.7599983215332,631619
4322,CL=F,Crude Oil,2017-11-14,56.720001220703125,56.77000045776367,54.810001373291016,55.70000076293945,707338
4323,CL=F,Crude Oil,2017-11-15,55.060001373291016,55.560001373291016,54.880001068115234,55.33000183105469,501385
4324,CL=F,Crude Oil,2017-11-16,55.29999923706055,55.619998931884766,54.93000030517578,55.13999938964844,213923
4325,CL=F,Crude Oil,2017-11-17,55.25,56.68000030517578,55.18000030517578,56.54999923706055,184944
4326,CL=F,Crude Oil,2017-11-20,56.68999862670898,56.7599983215332,55.56999969482422,56.09000015258789,593241
4327,CL=F,Crude Oil,2017-11-21,56.380001068115234,57.220001220703125,56.31999969482422,56.83000183105469,619066
4328,CL=F,Crude Oil,2017-11-22,57.119998931884766,58.150001525878906,57.02999877929688,58.02000045776367,837411
4329,CL=F,Crude Oil,2017-11-24,58.04999923706055,59.04999923706055,57.75,58.95000076293945,577826
4330,CL=F,Crude Oil,2017-11-27,58.95000076293945,58.9900016784668,57.54999923706055,58.11000061035156,690078
4331,CL=F,Crude Oil,2017-11-28,57.86000061035156,58.11000061035156,57.41999816894531,57.9900016784668,546526
4332,CL=F,Crude Oil,2017-11-29,57.72999954223633,58.29999923706055,56.75,57.29999923706055,741564
4333,CL=F,Crude Oil,2017-11-30,57.40999984741211,57.97999954223633,56.81999969482422,57.400001525878906,735128
4334,CL=F,Crude Oil,2017-12-01,57.41999816894531,58.880001068115234,57.290000915527344,58.36000061035156,685215
4335,CL=F,Crude Oil,2017-12-04,58.31999969482422,58.34000015258789,57.34999847412109,57.470001220703125,529965
4336,CL=F,Crude Oil,2017-12-05,57.47999954223633,57.91999816894531,57.08000183105469,57.619998931884766,499245
4337,CL=F,Crude Oil,2017-12-06,57.45000076293945,57.56999969482422,55.869998931884766,55.959999084472656,678992
4338,CL=F,Crude Oil,2017-12-07,56.0,56.77999877929688,55.81999969482422,56.68999862670898,557325
4339,CL=F,Crude Oil,2017-12-08,56.650001525878906,57.790000915527344,56.540000915527344,57.36000061035156,681599
4340,CL=F,Crude Oil,2017-12-11,57.25,58.08000183105469,56.90999984741211,57.9900016784668,606724
4341,CL=F,Crude Oil,2017-12-12,58.02000045776367,58.560001373291016,56.84999847412109,57.13999938964844,826488
4342,CL=F,Crude Oil,2017-12-13,57.45000076293945,57.83000183105469,56.54999923706055,56.59999847412109,658143
4343,CL=F,Crude Oil,2017-12-14,56.70000076293945,57.220001220703125,56.09000015258789,57.040000915527344,580571
4344,CL=F,Crude Oil,2017-12-15,57.150001525878906,57.4900016784668,56.93999862670898,57.29999923706055,210054
4345,CL=F,Crude Oil,2017-12-18,57.369998931884766,57.77999877929688,56.81999969482422,57.15999984741211,137151
4346,CL=F,Crude Oil,2017-12-19,57.29999923706055,57.63999938964844,57.15999984741211,57.459999084472656,420784
4347,CL=F,Crude Oil,2017-12-20,57.65999984741211,58.119998931884766,57.43999862670898,58.09000015258789,420844
4348,CL=F,Crude Oil,2017-12-21,58.02000045776367,58.380001068115234,57.630001068115234,58.36000061035156,405320
4349,CL=F,Crude Oil,2017-12-22,58.209999084472656,58.5,57.869998931884766,58.470001220703125,324554
