ticker,commodity,year,date,open,high,low,close,volume
CL=F,Crude Oil,2014,02-01-2014,98.5,98.97000122,95.33999634,95.44000244,251248
CL=F,Crude Oil,2014,03-01-2014,95.47000122,95.73999786,93.86000061,93.95999908,215522
CL=F,Crude Oil,2014,06-01-2014,94.18000031,94.58999634,93.19999695,93.43000031,189379
CL=F,Crude Oil,2014,07-01-2014,93.59999847,94.22000122,93.34999847,93.66999817,177182
CL=F,Crude Oil,2014,08-01-2014,93.95999908,94.18000031,92.26000214,92.33000183,244855
CL=F,Crude Oil,2014,09-01-2014,92.58000183,92.93000031,91.23999786,91.66000366,255784
CL=F,Crude Oil,2014,10-01-2014,92.30000305,93.37999725,91.98999786,92.72000122,255988
CL=F,Crude Oil,2014,13-01-2014,92.83000183,92.87999725,91.43000031,91.80000305,212208
CL=F,Crude Oil,2014,14-01-2014,91.51000214,92.87999725,91.5,92.58999634,243474
CL=F,Crude Oil,2014,15-01-2014,92.65000153,94.63999939,92.43000031,94.16999817,263295
CL=F,Crude Oil,2014,16-01-2014,94.29000092,94.63999939,93.59999847,93.95999908,165135
CL=F,Crude Oil,2014,17-01-2014,94.16999817,94.94000244,93.94000244,94.37000275,119887
CL=F,Crude Oil,2014,21-01-2014,94,95.23000336,93.43000031,94.98999786,244861
CL=F,Crude Oil,2014,22-01-2014,95.19999695,96.88999939,95.12000275,96.73000336,252349
CL=F,Crude Oil,2014,23-01-2014,96.69000244,97.83999634,96.41000366,97.31999969,274078
CL=F,Crude Oil,2014,24-01-2014,97.37000275,97.80000305,96.25,96.63999939,239673
CL=F,Crude Oil,2014,27-01-2014,96.90000153,97.18000031,95.20999908,95.72000122,235110
CL=F,Crude Oil,2014,28-01-2014,95.66000366,97.66000366,95.62999725,97.41000366,206490
CL=F,Crude Oil,2014,29-01-2014,97.16999817,97.75,96.31999969,97.36000061,200486
CL=F,Crude Oil,2014,30-01-2014,97.41999817,98.58999634,97.33000183,98.23000336,199420
