,ticker,commodity,year,date,open,high,low,close,volume
4354,CL=F,Crude Oil,2018,02-01-2018,60.20000076,60.74000168,60.09999847,60.36999893,510313
4355,CL=F,Crude Oil,2018,03-01-2018,60.38999939,61.97000122,60.27999878,61.63000107,673859
4356,CL=F,Crude Oil,2018,04-01-2018,61.95999908,62.20999908,61.59000015,62.00999832,654363
4357,CL=F,Crude Oil,2018,05-01-2018,61.90000153,62.04000092,61.09000015,61.43999863,563036
4358,CL=F,Crude Oil,2018,08-01-2018,61.61000061,61.97000122,61.34000015,61.72999954,616474
4359,CL=F,Crude Oil,2018,09-01-2018,61.91999817,63.47999954,61.79999924,62.95999908,844720
4360,CL=F,Crude Oil,2018,10-01-2018,63.40999985,63.66999817,63.09000015,63.56999969,697844
4361,CL=F,Crude Oil,2018,11-01-2018,63.5,64.76999664,63.43000031,63.79999924,876642
4362,CL=F,Crude Oil,2018,12-01-2018,63.56999969,64.5,63.06000137,64.30000305,678727
4363,CL=F,Crude Oil,2018,16-01-2018,64.43000031,64.88999939,63.38999939,63.72999954,867771
4364,CL=F,Crude Oil,2018,17-01-2018,63.88999939,64.16999817,63.31000137,63.97000122,444384
4365,CL=F,Crude Oil,2018,18-01-2018,64.06999969,64.34999847,63.47000122,63.95000076,204504
4366,CL=F,Crude Oil,2018,19-01-2018,63.74000168,63.77000046,62.84999847,63.36999893,142711
4367,CL=F,Crude Oil,2018,22-01-2018,63.61000061,64.13999939,63.16999817,63.49000168,625662
4368,CL=F,Crude Oil,2018,23-01-2018,63.88000107,64.87999725,63.70000076,64.47000122,662456
4369,CL=F,Crude Oil,2018,24-01-2018,64.41999817,66.05000305,64.33999634,65.61000061,887018
4370,CL=F,Crude Oil,2018,25-01-2018,65.87999725,66.66000366,65.08000183,65.51000214,771758
4371,CL=F,Crude Oil,2018,26-01-2018,65.25,66.34999847,64.91000366,66.13999939,678186
4372,CL=F,Crude Oil,2018,29-01-2018,66.18000031,66.45999908,64.98000336,65.55999756,656168
4373,CL=F,Crude Oil,2018,30-01-2018,65.52999878,65.55999756,63.88999939,64.5,688380
4374,CL=F,Crude Oil,2018,31-01-2018,64.02999878,64.94000244,63.66999817,64.73000336,613258
4375,CL=F,Crude Oil,2018,01-02-2018,64.76000214,66.25,64.62999725,65.80000305,685750
4376,CL=F,Crude Oil,2018,02-02-2018,65.98999786,66.30000305,64.47000122,65.44999695,857572
4377,CL=F,Crude Oil,2018,05-02-2018,65.09999847,65.40000153,63.41999817,64.15000153,891063
4378,CL=F,Crude Oil,2018,06-02-2018,63.43000031,64.29000092,63.11999893,63.38999939,797814
4379,CL=F,Crude Oil,2018,07-02-2018,63.91999817,64.18000031,61.25,61.79000092,1029408
4380,CL=F,Crude Oil,2018,08-02-2018,61.70000076,62.09000015,60.27000046,61.15000153,929578
4381,CL=F,Crude Oil,2018,09-02-2018,60.43000031,60.77000046,58.06999969,59.20000076,933307
4382,CL=F,Crude Oil,2018,12-02-2018,59.11999893,60.83000183,59.09999847,59.29000092,736917
4383,CL=F,Crude Oil,2018,13-02-2018,59.34999847,59.72999954,58.38999939,59.18999863,580600
4384,CL=F,Crude Oil,2018,14-02-2018,58.97999954,60.90000153,58.20000076,60.59999847,650324
4385,CL=F,Crude Oil,2018,15-02-2018,60.70999908,61.63999939,59.72000122,61.34000015,340401
4386,CL=F,Crude Oil,2018,16-02-2018,61.45000076,61.99000168,60.88000107,61.68000031,181179
4387,CL=F,Crude Oil,2018,20-02-2018,61.63000107,62.74000168,61.58000183,61.90000153,794481
4388,CL=F,Crude Oil,2018,21-02-2018,61.63000107,61.86000061,60.91999817,61.68000031,466924
4389,CL=F,Crude Oil,2018,22-02-2018,61.34000015,63.09000015,60.75,62.77000046,592603
4390,CL=F,Crude Oil,2018,23-02-2018,62.59999847,63.72999954,62.33000183,63.54999924,460597
4391,CL=F,Crude Oil,2018,26-02-2018,63.59999847,64.23999786,63.06000137,63.90999985,469853
4392,CL=F,Crude Oil,2018,27-02-2018,64.05999756,64.08000183,62.63999939,63.00999832,562670
4393,CL=F,Crude Oil,2018,28-02-2018,62.79000092,63.43999863,61.36000061,61.63999939,768409
4394,CL=F,Crude Oil,2018,01-03-2018,61.54999924,61.83000183,60.18000031,60.99000168,812505
4395,CL=F,Crude Oil,2018,02-03-2018,61.34000015,61.59999847,60.13000107,61.25,613514
4396,CL=F,Crude Oil,2018,05-03-2018,61.54999924,62.79000092,61.09999847,62.56999969,599266
4397,CL=F,Crude Oil,2018,06-03-2018,62.58000183,63.27999878,62.16999817,62.59999847,634953
4398,CL=F,Crude Oil,2018,07-03-2018,62.29999924,62.58000183,60.58000183,61.15000153,879119
4399,CL=F,Crude Oil,2018,08-03-2018,61.33000183,61.40000153,59.95000076,60.11999893,720510
4400,CL=F,Crude Oil,2018,09-03-2018,60.27000046,62.18000031,60.13999939,62.04000092,659722
4401,CL=F,Crude Oil,2018,12-03-2018,62.09999847,62.33000183,60.66999817,61.36000061,537990
4402,CL=F,Crude Oil,2018,13-03-2018,61.36999893,61.97000122,60.27000046,60.70999908,747738
4403,CL=F,Crude Oil,2018,14-03-2018,60.86999893,61.33000183,60.11000061,60.95999908,665017
4404,CL=F,Crude Oil,2018,15-03-2018,60.95000076,61.54000092,60.81999969,61.18999863,430201
4405,CL=F,Crude Oil,2018,16-03-2018,61.18999863,62.54000092,61.08000183,62.34000015,202493
4406,CL=F,Crude Oil,2018,19-03-2018,62.22999954,62.34999847,61.36000061,62.06000137,115962
4407,CL=F,Crude Oil,2018,20-03-2018,62.09999847,63.81000137,62.08000183,63.40000153,717709
4408,CL=F,Crude Oil,2018,21-03-2018,63.72000122,65.55000305,63.58000183,65.16999817,763768
4409,CL=F,Crude Oil,2018,22-03-2018,65.5,65.73999786,64.13999939,64.30000305,689172
4410,CL=F,Crude Oil,2018,23-03-2018,64.27999878,66,64.11000061,65.87999725,752994
4411,CL=F,Crude Oil,2018,26-03-2018,65.90000153,66.55000305,65.08000183,65.55000305,585899
4412,CL=F,Crude Oil,2018,27-03-2018,65.52999878,66.41000366,64.52999878,65.25,670811
4413,CL=F,Crude Oil,2018,28-03-2018,64.69999695,65.12999725,63.72000122,64.37999725,697678
4414,CL=F,Crude Oil,2018,29-03-2018,64.69000244,65.26000214,64.16000366,64.94000244,562819
4415,CL=F,Crude Oil,2018,02-04-2018,64.91000366,65.41999817,62.79999924,63.00999832,582742
4416,CL=F,Crude Oil,2018,03-04-2018,62.88999939,63.86000061,62.86000061,63.50999832,527289
4417,CL=F,Crude Oil,2018,04-04-2018,63.59000015,63.63999939,62.06000137,63.36999893,760596
4418,CL=F,Crude Oil,2018,05-04-2018,63.59999847,64.12000275,63.06999969,63.54000092,588597
4419,CL=F,Crude Oil,2018,06-04-2018,63.70000076,63.79000092,61.81000137,62.06000137,753262
4420,CL=F,Crude Oil,2018,09-04-2018,62,63.61000061,61.93000031,63.41999817,655831
4421,CL=F,Crude Oil,2018,10-04-2018,63.29999924,65.86000061,63.20000076,65.51000214,840280
4422,CL=F,Crude Oil,2018,11-04-2018,65.58999634,67.44999695,65.15000153,66.81999969,963017
4423,CL=F,Crude Oil,2018,12-04-2018,66.75,67.33000183,66,67.06999969,687468
4424,CL=F,Crude Oil,2018,13-04-2018,67.18000031,67.76000214,66.69999695,67.38999939,624203
4425,CL=F,Crude Oil,2018,16-04-2018,67.23999786,67.73999786,66.12999725,66.22000122,560076
4426,CL=F,Crude Oil,2018,17-04-2018,66.41999817,66.75,65.55999756,66.51999664,486076
4427,CL=F,Crude Oil,2018,18-04-2018,66.68000031,68.91000366,66.55999756,68.47000122,221664
4428,CL=F,Crude Oil,2018,19-04-2018,68.75,69.55999756,67.98000336,68.29000092,125993
4429,CL=F,Crude Oil,2018,20-04-2018,68.26000214,68.62000275,67.5,68.37999725,724906
4430,CL=F,Crude Oil,2018,23-04-2018,68.22000122,69.02999878,67.13999939,68.63999939,740941
4431,CL=F,Crude Oil,2018,24-04-2018,68.94999695,69.37999725,67.54000092,67.69999695,832296
4432,CL=F,Crude Oil,2018,25-04-2018,67.75,68.18000031,67.11000061,68.05000305,764049
4433,CL=F,Crude Oil,2018,26-04-2018,68.02999878,68.77999878,67.70999908,68.19000244,660549
4434,CL=F,Crude Oil,2018,27-04-2018,68.20999908,68.36000061,67.63999939,68.09999847,542549
4435,CL=F,Crude Oil,2018,30-04-2018,68.15000153,69.33999634,67.16999817,68.56999969,755186
