ticker,commodity,year,date,open,high,low,close,volume
CL=F,Crude Oil,2011,03-01-2011,91.30999756,92.58000183,91.20999908,91.55000305,225189
CL=F,Crude Oil,2011,04-01-2011,91.5,92.06999969,88.36000061,89.37999725,415521
CL=F,Crude Oil,2011,05-01-2011,89.29000092,90.83999634,88.09999847,90.30000305,416908
CL=F,Crude Oil,2011,06-01-2011,90.47000122,90.70999908,87.84999847,88.37999725,440456
CL=F,Crude Oil,2011,07-01-2011,88.18000031,89.48000336,87.25,88.02999878,444813
CL=F,Crude Oil,2011,10-01-2011,89,89.98000336,88.12999725,89.25,430277
CL=F,Crude Oil,2011,11-01-2011,89.30999756,91.38999939,88.93000031,91.11000061,429761
CL=F,Crude Oil,2011,12-01-2011,91.18000031,92.38999939,90.79000092,91.86000061,382686
CL=F,Crude Oil,2011,13-01-2011,92,92.37000275,90.75,91.40000153,358898
CL=F,Crude Oil,2011,14-01-2011,90.98999786,91.69000244,90.09999847,91.54000092,313331
CL=F,Crude Oil,2011,18-01-2011,91.51000214,91.90000153,90.55000305,91.37999725,211930
CL=F,Crude Oil,2011,19-01-2011,91.33999634,92.09999847,90.47000122,90.86000061,109525
CL=F,Crude Oil,2011,20-01-2011,90.69999695,90.86000061,88,88.86000061,442041
CL=F,Crude Oil,2011,21-01-2011,89.44999695,90.22000122,88.87000275,89.11000061,287810
CL=F,Crude Oil,2011,24-01-2011,89.26000214,89.62999725,87.26999664,87.87000275,356085
CL=F,Crude Oil,2011,25-01-2011,87.69999695,87.84999847,86.12000275,86.19000244,338646
CL=F,Crude Oil,2011,26-01-2011,86.23000336,87.77999878,86.02999878,87.33000183,347753
CL=F,Crude Oil,2011,27-01-2011,87.55000305,87.66000366,85.41999817,85.63999939,369379
CL=F,Crude Oil,2011,28-01-2011,85.27999878,89.73000336,85.11000061,89.33999634,584789
CL=F,Crude Oil,2011,31-01-2011,89.97000122,92.83999634,88.40000153,92.19000244,436801
CL=F,Crude Oil,2011,01-02-2011,92.19999695,92.44999695,90.44000244,90.76999664,392882
CL=F,Crude Oil,2011,02-02-2011,90.51000214,91.77999878,90.09999847,90.86000061,312107
CL=F,Crude Oil,2011,03-02-2011,90.93000031,92.05000305,90,90.54000092,290494
CL=F,Crude Oil,2011,04-02-2011,90.62999725,91.66999817,88.44999695,89.02999878,359925
CL=F,Crude Oil,2011,07-02-2011,89.05999756,89.54000092,87.18000031,87.48000336,324984
CL=F,Crude Oil,2011,08-02-2011,87.41000366,88.11000061,85.87999725,86.94000244,414877
CL=F,Crude Oil,2011,09-02-2011,87.34999847,87.94999695,86.36000061,86.70999908,367209
CL=F,Crude Oil,2011,10-02-2011,86.93000031,87.90000153,85.95999908,86.73000336,419188
CL=F,Crude Oil,2011,11-02-2011,87.69999695,87.76999664,85.09999847,85.58000183,383391
CL=F,Crude Oil,2011,14-02-2011,85.5,86.51999664,84.58000183,84.80999756,319329
CL=F,Crude Oil,2011,15-02-2011,84.83999634,85.97000122,83.84999847,84.31999969,284165
CL=F,Crude Oil,2011,16-02-2011,84.44000244,85.94999695,84.12000275,84.98999786,297660
CL=F,Crude Oil,2011,17-02-2011,85.25,86.62999725,84.37999725,86.36000061,176128
CL=F,Crude Oil,2011,18-02-2011,86.40000153,87.87999725,85.65000153,86.19999695,155296
CL=F,Crude Oil,2011,22-02-2011,86.37999725,94.48999786,86.25,93.56999969,638193
CL=F,Crude Oil,2011,23-02-2011,95.68000031,100,95.13999939,98.09999847,489667
CL=F,Crude Oil,2011,24-02-2011,98.97000122,103.4100037,95.62000275,97.27999878,507456
CL=F,Crude Oil,2011,25-02-2011,96.62999725,99.19999695,96.16999817,97.87999725,307903
CL=F,Crude Oil,2011,28-02-2011,98.5,99.95999908,96.70999908,96.97000122,262001
CL=F,Crude Oil,2011,01-03-2011,96.97000122,100.6800003,96.37000275,99.62999725,322429
CL=F,Crude Oil,2011,02-03-2011,100.4800034,102.4300003,99.20999908,102.2300034,446378
CL=F,Crude Oil,2011,03-03-2011,102.3899994,102.9400024,100.1500015,101.9100037,382555
